County,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,PCA_proj_pri,PCA_proj_sec
AITKIN,0.4839737007033891,1.9082195022169568,3.837807745766444,1.5465822031174332,3.3459802094915783,3.457958015717003,0.17908186637891474,2.3564756105003224,3.8475730307818505,2.351219155760319,2.9521943381928337,0.06857947876783294,1.2369105460443997,1.5816882382513762,2.291240072762972,7.787111558393907,-3.813327462447952
ANOKA,1.0091374555091803,0.9734567220851664,1.2531688574705493,1.2876137071489395,0.8403433322810294,1.3220935802658973,1.4773023154425071,0.9822192566270348,1.3041775493821246,1.8188227260451417,1.185222546607534,1.697014779884595,1.2298997049496692,1.1885923193052608,1.194730430401446,4.464029968762937,-1.3818842869335002
BECKER,0.3099339705912496,1.012552795668604,1.3944540153610006,1.5901592614412356,1.6793736267464858,0.3416997427059337,0.4988814393128035,2.3626666638348337,0.8186978360197841,0.2521286756427424,1.4035993647060463,1.5712280960263232,1.1666359380425386,1.6694963261494866,1.1431649060128841,3.9785713471863025,-1.6594166457743176
BELTRAMI,0.7029781406403893,1.062415801102431,2.1395777620016623,1.9290363077684125,1.6149866995867077,1.388211879490712,-0.44454740735323794,1.8488990715742155,1.5605628905225832,1.2204274616387898,1.5690505767160678,1.9735702809510391,0.7246467769609509,1.9741283346826008,1.7698694332753335,5.071735878439956,-1.693770418598196
BENTON,1.4148318135746316,1.3202766188958834,0.9079067103165184,0.5694953773689009,1.3371279764960764,0.6762770708608696,0.1963466228887767,0.9114818401697083,0.25883551503023633,0.6745051143060057,1.0796388406012387,1.5645039348158003,0.9742239193309954,1.7602814253651846,1.001508191913658,3.532370771901296,-0.3143932228529205
BIG STONE,2.432705241718549,1.464901131893731,1.9134871230088677,2.904532075152636,0.7692161623945435,2.91459416053,1.9353296179598347,3.069584735750417,2.472015318874897,0.6949845172734878,2.025522008861013,2.857250988764109,1.9200192205117532,4.223006952056814,1.8338207783721965,8.15663523834769,-1.8141290866567747
BLUE EARTH,1.3225025074013301,1.9852481159673203,0.1947009792910241,1.7454569714883297,1.4888849324296216,1.2195497042964465,0.9799942125956844,1.5790101753728478,1.3017727641039225,1.4242442255640682,1.2884144018980916,2.4694013542986384,1.412192731827201,1.6102218784128166,1.6110333762892657,4.677440255135873,-1.8873438382902172
BROWN,0.7815083957353991,0.8875513881848621,0.4387826348397779,1.0650898659727512,2.104495843743968,0.964950683784924,0.9268278406924452,2.7548356361410464,0.8749495442461523,0.9274684742963668,0.6626454055537531,2.66339163469798,1.2131651187795185,1.7648045814348183,2.493342139153928,4.4344656288174455,-1.8253712074471136
CARLTON,0.5118390676024849,-0.2333621747478917,3.830846757152536,1.4636730379320833,2.1037425057264283,1.9615058061846384,1.8232080897750491,3.0925609368003717,1.6898948665903757,-0.056818901061204324,2.5969428731799344,2.124165410674072,0.9172441990958822,2.124464120036342,3.1639902763914582,6.702547847675666,-2.5769685773483255
CARVER,0.8893996325567064,0.8680463598039122,1.1673167180856183,1.1311082124979952,0.3858831512341205,1.2180101278108852,0.9859090858572622,1.0832284610576899,0.8592055271583763,1.260577837014145,0.7346522340617838,0.9641606108754632,0.6946428813263468,0.8293881115512155,1.126738864212447,3.354973000930657,-1.3230802087383173
CASS,0.5057724104641621,-0.13564466171857767,1.1761275066589918,0.8447554055374152,1.0644671199673736,0.6828666334044218,0.7402806537122055,1.7769235155529564,0.6776769098171059,1.0023826458093723,0.8643416858850446,0.951549682147312,0.6643074225251486,1.361798011078822,0.8846418212007571,3.267649539482734,-0.7969054146274703
CHIPPEWA,-0.7133705863530063,3.4548565252377035,2.0490578607510006,1.854672713735185,0.17583653506168395,0.9496351810094206,1.7445840830988968,2.857122994793998,2.3526309717189844,1.0891110425888502,1.8881647820733156,0.3966201570194948,-0.08553005314396048,-2.0683645887464737,1.5225330052623636,3.2215913469376534,-5.765191972797996
CHISAGO,0.607440765576427,1.4881670959096902,-0.5105086099770445,0.9225566570974849,0.8156335423430529,1.1042261151892556,1.5409642679431599,0.777606217201768,0.10586471621438427,0.7576834051545924,0.04024451705460978,0.5078571279041151,1.109808751717333,0.16791821547482602,0.43892191863125896,1.8087647771550353,-1.5616924989798961
CLAY,0.6450517985991718,2.0675515321551123,0.5611306137188689,1.8076210825983603,1.8190848295975253,0.8458081531930934,1.4058531696565997,1.3992193178472578,0.2758989362894097,0.5433838613728722,0.8314789303527624,1.7953757619582955,0.8039321114019993,1.6735174125701708,1.4526865600151029,3.7137141076236637,-2.0474713761598458
CLEARWATER,1.6742533300556686,1.9385665727803871,2.5627851941007136,1.4376429532479733,1.6264806742958149,1.7193139680893708,0.8010940188141971,1.4196389234774442,2.3424847761956755,1.8794457737593069,1.2368579341977246,2.244024697801186,1.0700143856400806,1.3669029352802289,1.4245552465471665,6.098748277218704,-1.8574508557900744
COTTONWOOD,2.4405547246503487,1.1228869960533945,-1.5812378206094106,1.4769274457731607,-0.3381968171735066,1.1940363994412255,0.6740695279747009,3.2394794001784364,1.90746441198156,0.5808142951263051,4.211305113152977,2.220336901386545,1.139654964263958,1.3067915408065722,1.582937293263701,4.369967938148358,-2.020666228642607
CROW WING,1.4536313891147097,0.8535339942880845,1.1745346137598218,1.1793365297796377,1.3188985699843925,1.7203902419485546,2.351389130196205,1.4751002264788513,0.9671760434717618,1.6904983889655154,1.4909794282156332,1.3350744652090714,1.4930336297857545,1.4641697043534068,2.012803426777793,5.127783224562352,-1.7266588294135956
DAKOTA,1.57624042939897,1.1875374406422512,0.977381023426225,1.629526625878506,1.089771698050221,1.079652586755057,0.9251217051088716,1.1415591575339268,1.12542921282323,0.8665903554505502,1.1693403878252822,0.8906329989250545,1.218970250236354,1.6084163736864472,1.4364663088041572,4.267012831312348,-1.2184273085743147
DODGE,0.30984424608402084,0.6617610787489655,0.6576866750889812,1.1623463301955597,0.2033505550651731,-0.15642907972214282,0.5790976345492519,0.8147627990738242,0.4165448343478012,-0.1772163189756021,0.1104499124718186,0.4668543526156997,0.5222640865227974,0.21562894364186871,-0.16958318270660552,1.3083736945636735,-0.7841885370951249
DOUGLAS,0.7896057296336099,2.60170934154646,1.425054446687294,3.0897606990854407,1.8454534475128688,2.607101939492563,2.4019607609080573,2.5465127651582957,1.2561464398358606,1.590713160561502,1.7784340332440618,1.9087379262742352,1.9844079675007236,0.7671060856387675,2.4663144551182445,6.0388440893266795,-4.41861716739223
FARIBAULT,1.1652280106870962,1.803822605675968,0.04719095498013518,1.5250326317445904,1.0848146573726565,1.073392490562362,2.000662254830464,1.4518382444629503,0.5877759584522055,1.2053858921294471,1.2442779124559566,0.5800735344848074,0.7710389378465644,0.29862851627557563,1.0485482823286412,3.203090046207175,-2.4338599774884355
FILLMORE,0.3224454463320912,1.6596375400210808,-0.22301343903228346,0.8367958231158686,0.20213039610397604,0.21635416469622606,1.512463125403811,0.2813219215563184,1.1397097758080894,-0.2468657974265712,0.4700573270796389,0.8596889277198465,0.5192764964926936,-0.4470316121635127,0.3959423396206588,1.290614131050291,-1.7581852676442282
FREEBORN,1.804540651228816,1.1149585565258786,-0.2747101377262633,0.4917559258310083,0.912417097931589,1.4789369824515224,0.9619603913710172,-0.0123666376051757,0.6667578247921252,0.5931120915190011,0.3563722638274454,1.0737884393018744,0.9421483543887148,1.6242699539825871,1.5026306305931163,3.0236592005122502,-0.27334612609341197
GOODHUE,0.04941556282878439,0.01853823350187523,0.5808247699787287,0.7150823106714849,0.8199490464755713,2.3827438525919025,0.894999587054277,2.029286077754068,-0.971883072978068,2.1466081897777416,1.847050290055836,1.3748575629331965,2.68588976297138,0.479061317382019,1.1536798828678287,3.4587456676261983,-1.4917480743490907
GRANT,1.4357135417938056,1.623254103149134,2.25599718942406,0.846440560847539,1.0864817463067464,-0.5963244140470715,1.1616024769761366,1.2295777916761197,2.5503893565813094,1.7827078411655917,1.4060883176384844,0.7644039358104591,-0.7159601229655808,0.09536356903605926,0.2270872746594577,3.9760790651173603,-1.661874431476125
HENNEPIN,1.2764262887084952,0.524188976099822,0.9844521472621124,0.8990846844566727,0.9507246005967104,1.0351107447599055,0.679492548005863,1.326747765891801,1.0761053523312534,1.187358187711605,0.6972188360034516,1.306694768101739,1.145712141207232,1.5108024248088383,0.6974881274676004,3.8478376827413747,-0.5249059622915055
HUBBARD,0.45298945666231394,1.0333134680680898,1.3827018659077641,1.7331719254501183,1.5554721965818357,2.345744662770296,1.4037957255678302,1.6627402162024572,0.3276257933279417,1.2475026138933116,1.2850084737358194,1.3981573234372286,1.0553597849898664,0.9904514794217318,1.8636942115228077,4.267885805067557,-2.5159849531691885
ISANTI,0.10280704656723184,1.673332384964041,0.6791832255843322,1.2251633941513207,0.8595213389653681,1.054874605358505,1.0227498133730102,1.4068604298420109,1.1949766229824486,1.03043908833159,1.4360176331852494,1.5560432739584158,1.3342032269226234,0.017077884804282524,1.5298169044344112,3.287456617324869,-2.577795046413733
ITASCA,0.200491270932976,0.3185556312941658,1.404570052888447,2.5395769149870207,2.458457707023009,2.408511412329707,3.072806828341088,2.4206187769642318,1.0704447466061289,1.0019771366978971,1.1813989437333072,1.5113587501458652,2.1745696711896425,1.7904815557217164,1.7698013935315493,5.675013088139379,-2.9154217548306454
JACKSON,1.9739319255171008,-1.1657037461820392,0.8268776350099334,1.0663073770639886,0.13732818747114606,0.9745545644471276,0.9522950647419344,0.5555005439921139,0.472358257440411,-0.9851675726547549,2.6427696805412886,1.8100934088148144,-0.4111801260790586,0.7861687341874177,-0.4914693711057129,2.4759257410514652,0.269324015668507
KANABEC,2.6317198010246527,3.1840697434485565,0.01923922519847188,1.1791329550871847,2.278153275275681,1.269866213602307,1.207023657357898,1.0778445526481155,1.4081105083476857,2.207675614438119,1.442717800215095,2.651850492814852,2.3978316973296567,0.8818246105171654,1.8250709827722391,5.563596785051273,-1.890621937623359
KANDIYOHI,1.1434997309207284,1.7663407220932887,0.4029700328583755,1.748177393695593,0.5243662557990945,1.5346528904101877,1.3281651143547266,2.0232166207996487,0.4577455934505283,1.5774356658638842,1.5528349383563451,1.6487767195755636,1.2026060777041492,1.0580136854607736,2.0653616347707744,4.167914489005656,-2.4136820667070262
KITTSON,0.06694108086909767,1.8029035443121035,0.09243171804728836,1.027135422275428,0.2973277465130336,1.2156128064162943,1.134189385786885,1.165482104406843,0.6548074782900041,0.13452239660777074,0.7193762755132357,0.6855508374206443,0.4738967870794442,-0.4489520507864736,0.9414992762244696,1.6762706357142172,-2.5748606605036244
KOOCHICHING,1.6138017483534566,0.13317437751300182,0.4060629648225635,0.6671534142758891,2.633757219087412,3.2229512147444237,0.8374109309832504,1.1336805613552776,0.9100176425266948,2.5076398398016813,1.873873242137465,1.21381867438057,2.443107135008057,1.5788780780942793,1.725981627318852,5.387825777426974,-1.0421530451126693
LAC QUI PARLE,1.6981591703406131,2.5365185284075595,0.06409425674600182,1.37295864325128,0.012347152267384452,0.7286796395626981,1.081225321731308,1.5374322209837112,1.009935830199322,0.8339464108206203,1.4341775409885975,2.216804415019496,1.511679078674432,0.2450888837819433,0.8413412403251348,3.543224038121261,-1.9080783918741842
LE SUEUR,0.07103774592067534,-0.38360717075833417,0.8937003318642631,0.251052676858862,1.1270170879815395,1.201612355493978,0.7566439901468921,0.21684239395730706,0.6758072026463073,0.09655846195104248,-0.17546292727770058,0.1033832443693438,0.7491299354960302,0.7409972453976262,0.8260480880645686,1.8827281144842147,-0.40093722385362024
LINCOLN,0.19883570853676602,2.50003026072685,1.728983608502684,1.6256835715714375,1.4954114488240426,0.8110098186370663,2.3001728595614686,0.312754951759375,3.2958947534603102,0.11534070366785247,0.17209200535074468,-0.03955741805924993,1.3845072202285291,0.7816879438252688,0.16330400073778484,4.114921279315276,-2.4760761914188194
LYON,1.3888189035635687,1.8421462159671624,0.2386057856383933,0.22491624681085626,1.24062560593738,1.5368882896337186,1.0248647244328086,0.7104667572765953,0.1820787469081185,1.5932932983445427,1.449080841051184,1.4470650814761832,1.5107973918312951,1.2295241727407815,0.616353111702676,3.6509660726154616,-0.8234639896289007
MAHNOMEN,3.457618995461905,-0.7556414831912265,0.4640978938604916,0.6962597374796999,2.378513575706044,0.8149341658173808,0.3651348961969986,0.02208436917637345,2.2170128234827304,1.9722739548089032,0.5637842157732904,2.178401730677256,1.1797817133559203,5.615197347270891,1.3839420605967883,6.545987354112755,2.7507431716322452
MARSHALL,-0.01949455537086241,1.0706212145036151,0.669133593564603,0.3743094759930317,0.44537808162236736,0.4569187605858584,0.5310519386802963,0.937275477431608,0.6615846539916328,0.32628361810203793,0.7274497716205193,0.7999832481854574,0.037576594522030035,0.6995763745824789,0.1758002930742516,1.7773689908298238,-1.0505104231895595
MARTIN,2.6042611165964846,1.9815108257946603,2.7243285474186942,2.439782170748261,0.9007666615829591,2.0425895174829565,2.112003178557097,2.3577157979159646,1.86352876116691,2.3498734903328646,0.7634869935723958,1.4753184810797764,1.25814878163308,2.657038925263314,1.40882568863826,7.264945907097599,-1.8466481940363058
MCLEOD,2.210391827488144,1.7926497023537205,0.5999140498644202,1.4059179766490788,0.9426502406582472,1.8116097711158887,1.7363837987549418,1.4280472106236268,1.175310698529877,1.5979202855417476,1.4011029988482728,1.850542715565175,1.0194133463251178,1.2784519190049906,2.3655472106163655,5.019319116451831,-1.9771049081805
MEEKER,0.4204001324654623,0.6385068448076759,1.2433225879851708,0.7071336444912818,0.6339634380405498,1.107682896975238,0.5516867501841974,1.060373736395709,0.6350793105295258,1.320588864434609,0.6954585463576515,0.6599265841161016,0.77644698761593,1.8936359009642985,0.6823865363347345,3.330257811198663,-0.552657379415637
MILLE LACS,0.4126735425547087,1.7964572874738265,1.0728792813610597,2.0392283724529543,2.230829758869454,1.818305616644761,1.8241969449157844,2.4919966329673158,1.2268278454636723,1.701685750815089,1.9677885215730584,1.3600728947695138,1.1774368881371071,0.8898150125442412,2.2492269679754595,5.09498217152945,-3.639446141481887
MORRISON,0.16946028580160016,2.078100749031743,0.40608680869319175,2.766250509752526,1.6024984021260682,1.6591274776393277,1.7075666429210703,2.331645374679556,1.0140419535356495,0.6272635362300539,0.7724886495778351,1.0854107115669291,1.4514313066139084,0.1049761154666995,1.7126949606911308,3.68861332674133,-3.913551664825754
MOWER,0.6304324956881804,0.2917213403258252,1.9308514255524831,1.1296376856501529,0.0986371619983282,1.483524026656367,1.221266164774102,0.9255893225942046,0.7190776896088059,2.742464919982785,1.5167138523733452,0.44768240944021465,2.007222701601026,1.2067745047018001,0.4725563420531805,4.416704879770625,-0.7685584568858697
MURRAY,0.19552481582195413,1.714567900395771,-0.16133592472919636,0.7973942644954797,-0.015418040280200112,1.247417420829044,0.8471337037933993,0.9366384413968282,-0.20349474441570628,0.5804897175432874,0.6611529331616746,1.643325634860271,1.033147270164756,0.7481023215930487,0.1910208345991873,1.9141531764421444,-1.2545196222642319
NICOLLET,0.19805691867435385,0.18700728563256536,0.8143312180841843,0.6622131562224496,0.08981167070076115,1.0775260573488656,0.7181797622358546,0.3186212974482305,0.1575565896749886,0.7202995466146577,0.3761188895887222,0.3021146078487413,0.7978267660842788,0.3007975806395381,1.1148136557328487,1.8096885429110785,-0.8530098691662463
NOBLES,0.7524386320857623,2.163308202565498,1.708075157620143,2.1733213560837625,1.6409212401229694,-0.24171189477233954,1.3731050243465743,0.7458780265755944,0.8680451904963555,1.2395880070994827,0.6092227212528504,0.9306249550405332,0.8809050778187594,1.3986087523260828,0.8656082796158581,4.017533042832547,-1.6904720092070937
NORMAN,1.1775452986255197,-0.8672686864228341,1.0660434792520035,-0.2783924874500591,1.3672080672740186,-0.5517992768474315,1.0926542007355162,1.5784951835766623,1.7025513529080143,1.6975709592889623,2.2692330308489894,0.2066227219340708,2.5069928752756923,2.728461506923335,0.6132254288613592,4.8154157108219975,0.9722924238463224
OLMSTED,0.024751343726992538,0.5162058551199256,0.7146536971016086,1.0246811841569279,0.4592108858992573,0.3481648388288886,0.5239863322256828,0.8502845160508617,1.0407623527659775,0.34986335126176143,1.4849618284342532,0.4802365602982789,0.714623592910052,0.9026742546062624,1.5006166159058556,2.487691911027179,-1.3229329728698895
OTTER TAIL,0.988807475764074,1.5896341715961255,0.6394094652162311,1.4870060192817198,1.2910024476381765,1.9644638802256773,1.5441184802215795,1.2517729151838508,0.2147124008800156,1.2744099808929297,1.0948745600184706,1.301353727646261,1.167824795908446,0.7387050934320692,1.310415629363605,3.7545618156112233,-2.147144761492931
PENNINGTON,6.7104238543143975,2.0748724950970807,7.6742884796564494,-1.0658898712812148,-0.8745207337126636,0.7943702102244058,2.0077576520152864,0.6819047498979217,3.1312363612741847,3.3351063127633958,1.9437570530893764,2.59349912458325,4.847147049298718,2.8732643577093926,0.38872444748432217,11.776979845910907,2.880677770236614
PINE,-0.5655400181599898,2.543990918153527,1.0672268640388307,1.3440032143002278,0.9122882218248812,1.2344634530896474,1.2037885155729453,2.2615147571855383,0.7647645153764977,0.9179253922259474,1.6932999475607482,0.8804731473425281,-0.4919513617049337,-2.645226269743672,2.6233378312115865,1.9310339547453241,-5.321239391998274
PIPESTONE,0.19818433679101652,3.60951080600388,-0.2362622320302273,1.226630230846115,0.7867301885151907,1.8854134495665436,1.3833909183540771,2.1656216143514158,1.189280023932592,1.7398790401438164,1.0936064132188492,1.5882313805477122,2.0370732850719158,0.6646950229044541,2.8707247855638234,4.154678900102883,-3.8069126936547755
POLK,0.3775691160436546,2.075724236039704,1.1361436763507908,1.0463245859320809,1.5581818088018606,1.9133532669608264,2.9647378401258595,1.8359189732135757,0.9708683433767492,0.7085581089339364,1.8371308514603597,0.10389006536112437,0.6496502293156899,-1.3910687397258474,2.1754112910484427,3.386213236902474,-4.435775831445755
POPE,1.5688801593795068,2.1056016803777355,-1.0927628215710044,0.6400016324034762,2.348205168093563,2.827555404868149,0.254523856724603,1.040514842654217,0.18253565508794356,2.716861721873153,1.5501053109495482,1.387090330333152,0.8179365335755016,0.4381386906221985,2.338668003290309,3.562918518791015,-2.34562124972513
RAMSEY,1.1962472037528904,0.8468134869611178,1.09723943228504,1.172989508508482,0.7228835490852891,1.0744597399500213,0.7252985673587385,1.3195596844581396,0.6684516507916601,1.4268333706792484,0.9142193696726126,1.0184557166938033,1.0236181690388848,1.4205756081086618,0.9558150991121368,3.792366345888302,-0.8932664333094792
RED LAKE,0.5919619161144951,0.9902613564243852,0.6604887730760759,0.4847279580352989,1.1098982813877458,0.6498326149402222,0.2075243671603453,1.199600140428578,0.8696939981761429,0.5678644549320891,1.6116573254954982,0.7276508960182929,1.0032916027560048,1.0931189322141863,-0.2287350245027069,2.8239253499731927,-0.7030755128690687
REDWOOD,1.2186527678791144,1.8288632500354247,0.4219128889038861,1.4226936649503947,1.5794050259246992,0.9244413492418109,1.8156059769350208,1.072817353238297,0.5942094254935533,0.7397930540072798,0.20784547055473188,1.3429502028266231,0.5030961479577578,0.8453329517147464,1.3288888081686097,3.312371189756096,-1.9189116733150715
RENVILLE,0.3282790474526287,1.6468121797865876,0.21333644355048206,0.23626967176663075,1.2150936270416095,1.6244222292926676,-0.04314862352449552,-0.6320632342652068,1.9872859465321209,0.8058721561790527,1.3122925769698488,0.5479512172075639,0.653819079480478,0.06867017683831879,-0.5070422162211403,2.171777415134057,-1.0932851695825372
RICE,0.7341717156123712,1.686898397035477,0.5082073256301394,1.239595270378521,1.6570641022940893,1.2800517509241764,1.2767964452308556,1.4129466258749928,0.8012216520803308,0.5311349867011429,0.683684444892109,1.5127076149264882,0.3122638443088397,1.2014655780725052,1.6043049661500526,3.425486278601327,-2.100533416553204
ROCK,3.2000725349133736,0.3534483530567312,-0.6800824834528327,1.1738549470466384,1.0112444444211328,3.0397929533250125,0.550936365160728,0.3945455906762785,-0.22539530522698725,0.5166844582416276,3.1613191505060647,2.4010509667680684,0.2490210968906106,-0.1122741330189423,0.14824185981558272,3.104872807817359,-0.7989610772886828
ROSEAU,1.8295793212689957,2.54269500675759,-0.4941223863941111,0.6012147041632157,1.3196447161685356,1.9036286776868308,1.3982121414338946,0.930670986437174,1.6362395208154987,0.3721996653275623,1.4766451410050931,0.9343429483698956,0.8060640709419412,0.15287720393862342,2.0450126935335784,3.4325992412377557,-2.5500936065565654
SCOTT,1.104274095714481,0.6676296493641974,0.4003893725065352,0.7128458425405204,0.8065929282240757,1.0399222352907742,0.6425014878856324,0.687475456389473,0.9944560419787009,1.1805953514690049,0.8969043644151369,1.1399476117460303,0.962797248119312,0.7607377694263684,1.0882314764410714,3.051823902589842,-0.8263562951676962
SHERBURNE,0.5543591091790779,1.2088905405536476,1.024143474929017,1.2367380718638836,0.7424869205205354,0.6823326699875049,1.670828574645748,1.4462799220833986,0.9005466665183499,0.6678236764174977,0.8555716751792362,0.9622827095134948,1.1320064393501956,1.3561660012752372,0.7772981154130337,3.5522895127403484,-1.4657256272182602
SIBLEY,-0.2333142903977246,1.4850271784185034,0.07976438635400644,0.5277827071857949,0.7389321956850277,0.1537403383161136,0.9187956997492858,1.1833454356119188,-0.018256996674663455,0.21190715591339726,1.0888069029969334,0.015153173547408402,-0.08589599553538553,-0.03966279726849042,0.9541255000160752,1.0831721329694681,-2.052507218903793
ST. LOUIS,2.0666667673505144,0.9279178312195144,1.5999170909603098,1.9227946471634136,1.7154457460914467,1.2526515334373969,1.1248803102022742,1.5934341494555908,1.495234006463857,2.2834088013145912,1.680931231432656,1.818539367230844,2.29103960249352,3.1285736778841566,1.5326528561734698,6.67375135514953,-0.5993775187617616
STEARNS,0.670433253230366,2.2801981798336426,0.6989032979642437,1.4181779678359985,1.6523203945598826,1.5504183710110255,1.1624083157595857,1.1872221507369325,0.7390024921358491,0.7218157609394057,1.0815226536018951,1.5459860533308816,1.4196080997777094,1.4132152699856635,0.8426704546078392,3.9648967684542265,-1.9675178205456023
STEELE,0.39827389826925547,1.0602734878193774,0.8227895287866097,1.4621934555163705,1.1759472437505931,0.8624602434930485,1.7166258668043703,1.9517725185121528,1.3207642062464036,0.5177559285968084,1.2896560936577666,1.197818434121687,0.4448992571269373,1.0544547913053892,1.0230705883240905,3.586971105745517,-2.2351110901057196
STEVENS,2.049896582864587,1.486370373626773,-1.1066667863050297,1.095691435831133,1.2973444248066195,1.2543771626892801,1.0581230819588263,1.2087405081814535,-0.2937567244446226,1.7434279516423812,1.6661229638981785,1.7474221463839277,1.3346205271803555,1.137717874874809,0.9878546929902692,3.3568204650611024,-1.0127274574400338
SWIFT,1.3848799190714025,1.0845397771026792,0.4977474084040119,1.7490282097154464,0.7267065518585091,0.7481934314315252,1.0731598298230007,1.686415579926137,0.5706513293456983,1.748949521529702,0.92164492321691,2.032488713336773,1.3104068082201978,0.8894454176931629,1.3427843765752463,3.925309145616346,-1.465729567677764
TODD,0.8225213600363086,0.5613923443818287,0.032561363699998944,0.35335711187102564,0.3988524940552337,0.834183158162149,0.8158403606586867,0.548712333751774,0.191937297975003,0.8312519135857735,0.4087699341855599,0.8518564789731534,0.3982511515974049,1.0352691501919906,0.8514846684684465,2.020339105775646,-0.41597797383952234
TRAVERSE,2.9651407228615736,2.4097905780208544,1.6512795153003619,-2.029107139338916,6.248749443030037,-1.3067819594088104,4.33059172832015,0.3869315497930463,0.4178682439641612,-0.8307128112791105,1.095816739981177,1.6890425641732727,4.669292749414099,0.99707457520709,2.660749346419665,6.200561199345238,-0.2353429428680865
WADENA,3.544028870516624,3.7605420427877236,4.0838495139127735,3.9567909057664354,3.412633761164816,3.751934699614594,4.313901243736249,3.528716553728239,5.474777922745311,3.2722278918020384,4.084154632856241,2.0313273103510423,2.18595794173787,2.98501089842902,1.3651116385595576,12.624888482828162,-4.976137399762077
WASECA,0.9573630238877122,2.008734774491177,0.14658869136026742,0.5405536198693851,0.11725518919461878,1.5272250580141604,0.4713382655328071,1.1836578966528462,1.248570721008152,0.03857211365635658,1.0609846198045507,0.9370450296773838,1.1575126736658468,0.7064525649774961,1.8459019477092,2.899538325894593,-1.8107409242032264
WASHINGTON,1.6129853458623498,1.0875516755053445,0.8578965761805093,1.7216302813364857,0.4611902706237941,1.1866178275466548,1.4534684871688857,1.513684109980603,1.0882426968697736,1.6389360170325664,0.9799215486708324,1.4184763496338142,1.4063713617535676,1.9715916430419944,1.1134247541012616,4.69000760293063,-1.0579903178871741
WATONWAN,1.4946623428727568,2.0199749211991254,-0.8103522652924624,0.22238978967984727,1.1954956131153056,1.6392697105769134,0.4300048550142284,0.8032601906378158,1.8061078852359995,-0.4771951583061497,1.2009803538558952,0.9662768051897704,1.088230207231397,0.5223329708283334,0.986160252561842,2.649369807380167,-1.5009049348081502
WILKIN,1.0038489004935065,-0.07814584119625256,0.612744373160275,2.015124773696786,1.9830909155979144,1.8098319701080599,1.9363453362830687,2.3449757180244037,1.1858725741843692,2.0812056579842793,2.7449114821233205,0.8189823491900475,2.615648821050069,2.671895854983108,1.2107581125991502,5.971598379986143,-1.4876516481419686
WINONA,1.2511688402548695,0.843826054393764,1.2827233006417254,1.6607875320070689,1.4945984873382687,1.3635198708245642,0.5307623892579864,1.5200188838172268,0.9450399700510386,1.0125504727738672,0.6174926030782569,1.6516499348424565,1.3719192679954877,1.698920901349161,1.0176845350132253,4.404431226992968,-1.0316265035306622
WRIGHT,0.9306658613230748,1.3869264881549783,0.2723913687438533,1.3195080572555928,1.5035112759184863,1.3974750679037786,0.8787480862621607,1.4182594486863678,0.5907770406226103,0.7349289420727518,1.2439206422501026,1.3455459729359844,0.9513477300899502,0.4278617782478197,2.0213133980115487,3.299796984314731,-2.2530744117909896
YELLOW MEDICINE,2.5715940161153843,0.9464046796622154,0.4685528086450662,-0.7309566643357748,0.8736110778838871,0.9958770426172138,-0.6420715210505976,0.7427207589810769,0.29624727189416783,1.4495972379231743,0.7924810939854408,2.299517854254978,1.5141379464369968,1.4748416290786066,1.1196648958315902,3.6609682012450095,0.9921089791852366
